# step = 175, time = 0.0175, G_eff = 5000, N = 64, iz = 32
# x  y  rho  V
0.929688  0.539062  0.971898  -0.000784087
0.929688  0.554688  0.964413  -0.000722255
0.929688  0.570312  0.954571  -0.00064233
0.929688  0.585938  0.944146  -0.00054651
0.929688  0.601562  0.935166  -0.000437205
0.929688  0.617188  0.928818  -0.000316674
0.929688  0.632812  0.924962  -0.000186814
0.929688  0.648438  0.922619  -4.91744e-05
0.929688  0.664062  0.920951  9.49023e-05
0.929688  0.679688  0.919787  0.000244157
0.929688  0.695312  0.919343  0.000397383
0.929688  0.710938  0.919647  0.000553437
0.929688  0.726562  0.920241  0.000711224
0.929688  0.742188  0.920387  0.000869622
0.929688  0.757812  0.919591  0.0010274
0.929688  0.773438  0.917742  0.00118322
0.929688  0.789062  0.914796  0.00133558
0.929688  0.804688  0.910864  0.0014829
0.929688  0.820312  0.906754  0.00162342
0.929688  0.835938  0.903919  0.00175544
0.929688  0.851562  0.903517  0.00187754
0.929688  0.867188  0.90562  0.00198878
0.929688  0.882812  0.909353  0.00208868
0.929688  0.898438  0.913477  0.00217709
0.929688  0.914062  0.916767  0.00225396
0.929688  0.929688  0.918292  0.00231921
0.929688  0.945312  0.917784  0.00237253
0.929688  0.960938  0.915802  0.00241339
0.929688  0.976562  0.913476  0.00244115
0.929688  0.992188  0.911965  0.00245521

0.945312  0.0078125  0.91055  0.00250157
0.945312  0.0234375  0.912244  0.00248818
0.945312  0.0390625  0.914861  0.00246177
0.945312  0.0546875  0.917124  0.00242298
0.945312  0.0703125  0.917784  0.00237253
0.945312  0.0859375  0.916215  0.00231097
0.945312  0.101562  0.912697  0.0022386
0.945312  0.117188  0.908218  0.0021555
0.945312  0.132812  0.904081  0.00206164
0.945312  0.148438  0.901587  0.00195711
0.945312  0.164062  0.901627  0.0018423
0.945312  0.179688  0.904089  0.00171811
0.945312  0.195312  0.907731  0.00158591
0.945312  0.210938  0.911008  0.00144738
0.945312  0.226562  0.913064  0.00130421
0.945312  0.242188  0.913779  0.00115791
0.945312  0.257812  0.913205  0.00100983
0.945312  0.273438  0.911445  0.000861147
0.945312  0.289062  0.908986  0.000712903
0.945312  0.304688  0.906606  0.000565995
0.945312  0.320312  0.904894  0.000421287
0.945312  0.335938  0.904044  0.000279702
0.945312  0.351562  0.904099  0.000142262
0.945312  0.367188  0.905443  1.01102e-05
0.945312  0.382812  0.909038  -0.000115444
0.945312  0.398438  0.915883  -0.000232803
0.945312  0.414062  0.926023  -0.00033994
0.945312  0.429688  0.938069  -0.000434408
0.945312  0.445312  0.949707  -0.000513582
0.945312  0.460938  0.958852  -0.000575052
0.945312  0.476562  0.964602  -0.000616972
0.945312  0.492188  0.967211  -0.000638192
0.945312  0.507812  0.967211  -0.000638192
0.945312  0.523438  0.964602  -0.000616972
0.945312  0.539062  0.958852  -0.000575052
0.945312  0.554688  0.949707  -0.000513582
0.945312  0.570312  0.938069  -0.000434408
0.945312  0.585938  0.926023  -0.00033994
0.945312  0.601562  0.915883  -0.000232803
0.945312  0.617188  0.909038  -0.000115444
0.945312  0.632812  0.905443  1.01102e-05
0.945312  0.648438  0.904099  0.000142262
0.945312  0.664062  0.904044  0.000279702
0.945312  0.679688  0.904894  0.000421287
0.945312  0.695312  0.906606  0.000565995
0.945312  0.710938  0.908986  0.000712903
0.945312  0.726562  0.911445  0.000861147
0.945312  0.742188  0.913205  0.00100983
0.945312  0.757812  0.913779  0.00115791
0.945312  0.773438  0.913064  0.00130421
0.945312  0.789062  0.911008  0.00144738
0.945312  0.804688  0.907731  0.00158591
0.945312  0.820312  0.904089  0.00171811
0.945312  0.835938  0.901627  0.0018423
0.945312  0.851562  0.901587  0.00195711
0.945312  0.867188  0.904081  0.00206164
0.945312  0.882812  0.908218  0.0021555
0.945312  0.898438  0.912697  0.0022386
0.945312  0.914062  0.916215  0.00231097
0.945312  0.929688  0.917784  0.00237253
0.945312  0.945312  0.917124  0.00242298
0.945312  0.960938  0.914861  0.00246177
0.945312  0.976562  0.912244  0.00248818
0.945312  0.992188  0.91055  0.00250157

0.960938  0.0078125  0.907798  0.00253729
0.960938  0.0234375  0.909584  0.00252441
0.960938  0.0390625  0.912369  0.00249901
0.960938  0.0546875  0.914861  0.00246177
0.960938  0.0703125  0.915802  0.00241339
0.960938  0.0859375  0.914553  0.00235447
0.960938  0.101562  0.911376  0.00228533
0.960938  0.117188  0.907221  0.00220604
0.960938  0.132812  0.903339  0.00211658
0.960938  0.148438  0.900946  0.002017
0.960938  0.164062  0.900835  0.0019077
0.960938  0.179688  0.902863  0.0017895
0.960938  0.195312  0.905876  0.00166372
0.960938  0.210938  0.908452  0.00153198
0.960938  0.226562  0.909779  0.00139589
0.960938  0.242188  0.909718  0.00125689
0.960938  0.257812  0.908277  0.00111624
0.960938  0.273438  0.905496  0.000975014
0.960938  0.289062  0.90174  0.000834114
0.960938  0.304688  0.897699  0.000694283
0.960938  0.320312  0.894056  0.000556206
0.960938  0.335938  0.891307  0.000420606
0.960938  0.351562  0.88988  0.00028833
0.960938  0.367188  0.890437  0.000160404
0.960938  0.382812  0.894  3.81087e-05
0.960938  0.398438  0.901463  -7.69013e-05
0.960938  0.414062  0.912715  -0.000182485
0.960938  0.429688  0.926233  -0.000276049
0.960938  0.445312  0.939574  -0.000354806
0.960938  0.460938  0.950461  -0.000416177
0.960938  0.476562  0.957694  -0.000458152
0.960938  0.492188  0.96117  -0.00047944
0.960938  0.507812  0.96117  -0.00047944
0.960938  0.523438  0.957694  -0.000458152
0.960938  0.539062  0.950461  -0.000416177
0.960938  0.554688  0.939574  -0.000354806
0.960938  0.570312  0.926233  -0.000276049
0.960938  0.585938  0.912715  -0.000182485
0.960938  0.601562  0.901463  -7.69013e-05
0.960938  0.617188  0.894  3.81087e-05
0.960938  0.632812  0.890437  0.000160404
0.960938  0.648438  0.88988  0.00028833
0.960938  0.664062  0.891307  0.000420606
0.960938  0.679688  0.894056  0.000556206
0.960938  0.695312  0.897699  0.000694283
0.960938  0.710938  0.90174  0.000834114
0.960938  0.726562  0.905496  0.000975014
0.960938  0.742188  0.908277  0.00111624
0.960938  0.757812  0.909718  0.00125689
0.960938  0.773438  0.909779  0.00139589
0.960938  0.789062  0.908452  0.00153198
0.960938  0.804688  0.905876  0.00166372
0.960938  0.820312  0.902863  0.0017895
0.960938  0.835938  0.900835  0.0019077
0.960938  0.851562  0.900946  0.002017
0.960938  0.867188  0.903339  0.00211658
0.960938  0.882812  0.907221  0.00220604
0.960938  0.898438  0.911376  0.00228533
0.960938  0.914062  0.914553  0.00235447
0.960938  0.929688  0.915802  0.00241339
0.960938  0.945312  0.914861  0.00246177
0.960938  0.960938  0.912369  0.00249901
0.960938  0.976562  0.909584  0.00252441
0.960938  0.992188  0.907798  0.00253729

0.976562  0.0078125  0.904894  0.00256165
0.976562  0.0234375  0.906717  0.00254911
0.976562  0.0390625  0.909584  0.00252441
0.976562  0.0546875  0.912244  0.00248818
0.976562  0.0703125  0.913476  0.00244115
0.976562  0.0859375  0.912658  0.00238392
0.976562  0.101562  0.910023  0.00231682
0.976562  0.117188  0.906451  0.00223996
0.976562  0.132812  0.903086  0.00215333
0.976562  0.148438  0.901006  0.00205702
0.976562  0.164062  0.900865  0.00195139
0.976562  0.179688  0.9025  0.00183726
0.976562  0.195312  0.904915  0.00171587
0.976562  0.210938  0.906889  0.00158876
0.976562  0.226562  0.907695  0.00145748
0.976562  0.242188  0.907164  0.00132342
0.976562  0.257812  0.905257  0.00118779
0.976562  0.273438  0.901934  0.0010516
0.976562  0.289062  0.897398  0.000915671
0.976562  0.304688  0.892202  0.00078066
0.976562  0.320312  0.88709  0.000647123
0.976562  0.335938  0.882846  0.000515633
0.976562  0.351562  0.880275  0.000386894
0.976562  0.367188  0.880295  0.000261837
0.976562  0.382812  0.883945  0.000141723
0.976562  0.398438  0.891973  2.82526e-05
0.976562  0.414062  0.90411  -7.63447e-05
0.976562  0.429688  0.918758  -0.000169374
0.976562  0.445312  0.933441  -0.000247941
0.976562  0.460938  0.945787  -0.000309352
0.976562  0.476562  0.954336  -0.000351463
0.976562  0.492188  0.958612  -0.00037286
0.976562  0.507812  0.958612  -0.00037286
0.976562  0.523438  0.954336  -0.000351463
0.976562  0.539062  0.945787  -0.000309352
0.976562  0.554688  0.933441  -0.000247941
0.976562  0.570312  0.918758  -0.000169374
0.976562  0.585938  0.90411  -7.63447e-05
0.976562  0.601562  0.891973  2.82526e-05
0.976562  0.617188  0.883945  0.000141723
0.976562  0.632812  0.880295  0.000261837
0.976562  0.648438  0.880275  0.000386894
0.976562  0.664062  0.882846  0.000515633
0.976562  0.679688  0.88709  0.000647123
0.976562  0.695312  0.892202  0.00078066
0.976562  0.710938  0.897398  0.000915671
0.976562  0.726562  0.901934  0.0010516
0.976562  0.742188  0.905257  0.00118779
0.976562  0.757812  0.907164  0.00132342
0.976562  0.773438  0.907695  0.00145748
0.976562  0.789062  0.906889  0.00158876
0.976562  0.804688  0.904915  0.00171587
0.976562  0.820312  0.9025  0.00183726
0.976562  0.835938  0.900865  0.00195139
0.976562  0.851562  0.901006  0.00205702
0.976562  0.867188  0.903086  0.00215333
0.976562  0.882812  0.906451  0.00223996
0.976562  0.898438  0.910023  0.00231682
0.976562  0.914062  0.912658  0.00238392
0.976562  0.929688  0.913476  0.00244115
0.976562  0.945312  0.912244  0.00248818
0.976562  0.960938  0.909584  0.00252441
0.976562  0.976562  0.906717  0.00254911
0.976562  0.992188  0.904894  0.00256165

0.992188  0.0078125  0.90306  0.00257402
0.992188  0.0234375  0.904894  0.00256165
0.992188  0.0390625  0.907798  0.00253729
0.992188  0.0546875  0.91055  0.00250157
0.992188  0.0703125  0.911965  0.00245521
0.992188  0.0859375  0.911435  0.00239879
0.992188  0.101562  0.909179  0.00233267
0.992188  0.117188  0.906022  0.00225699
0.992188  0.132812  0.903035  0.00217175
0.992188  0.148438  0.9012  0.00207705
0.992188  0.164062  0.901069  0.00197327
0.992188  0.179688  0.902471  0.00186119
0.992188  0.195312  0.904523  0.00174202
0.992188  0.210938  0.906148  0.00161726
0.992188  0.226562  0.906681  0.00148842
0.992188  0.242188  0.905933  0.00135686
0.992188  0.257812  0.903833  0.00122375
0.992188  0.273438  0.90029  0.00109009
0.992188  0.289062  0.895398  0.000956672
0.992188  0.304688  0.889612  0.0008241
0.992188  0.320312  0.883705  0.00069287
0.992188  0.335938  0.878636  0.000563473
0.992188  0.351562  0.875443  0.000436531
0.992188  0.367188  0.875194  0.000312924
0.992188  0.382812  0.87893  0.000193901
0.992188  0.398438  0.887294  8.11903e-05
0.992188  0.414062  0.899923  -2.29312e-05
0.992188  0.429688  0.915183  -0.000115717
0.992188  0.445312  0.930607  -0.000194221
0.992188  0.460938  0.943782  -0.000255688
0.992188  0.476562  0.953101  -0.000297904
0.992188  0.492188  0.957853  -0.000319377
0.992188  0.507812  0.957853  -0.000319377
0.992188  0.523438  0.953101  -0.000297904
0.992188  0.539062  0.943782  -0.000255688
0.992188  0.554688  0.930607  -0.000194221
0.992188  0.570312  0.915183  -0.000115717
0.992188  0.585938  0.899923  -2.29312e-05
0.992188  0.601562  0.887294  8.11903e-05
0.992188  0.617188  0.87893  0.000193901
0.992188  0.632812  0.875194  0.000312924
0.992188  0.648438  0.875443  0.000436531
0.992188  0.664062  0.878636  0.000563473
0.992188  0.679688  0.883705  0.00069287
0.992188  0.695312  0.889612  0.0008241
0.992188  0.710938  0.895398  0.000956672
0.992188  0.726562  0.90029  0.00109009
0.992188  0.742188  0.903833  0.00122375
0.992188  0.757812  0.905933  0.00135686
0.992188  0.773438  0.906681  0.00148842
0.992188  0.789062  0.906148  0.00161726
0.992188  0.804688  0.904523  0.00174202
0.992188  0.820312  0.902471  0.00186119
0.992188  0.835938  0.901069  0.00197327
0.992188  0.851562  0.9012  0.00207705
0.992188  0.867188  0.903035  0.00217175
0.992188  0.882812  0.906022  0.00225699
0.992188  0.898438  0.909179  0.00233267
0.992188  0.914062  0.911435  0.00239879
0.992188  0.929688  0.911965  0.00245521
0.992188  0.945312  0.91055  0.00250157
0.992188  0.960938  0.907798  0.00253729
0.992188  0.976562  0.904894  0.00256165
0.992188  0.992188  0.90306  0.00257402

